id,reference,candidate,bleurt
78a670384c908a15617cab7f575fd50dc5999937,"David Lynch says he won't be directing new episodes of Twin Peaks .
Showtime ""saddened"" over decision, which involved a dispute over money .","(CNN)Film director David Lynch has confirmed he will no longer direct the revival of ""Twin Peaks"" -- a cult 1990s television show that was set to return in 2016. The offbeat TV series, created by Lynch and Mark Frost, featured a quirky FBI agent who went to the Pacific Northwest town of Twin Peaks to investigate the mysterious murder of a high school girl named Laura Palmer. The groundbreaking series is considered one of the most influential shows in television history.",0.2854653298854828
8be49747e364357d7c5d32fca516ec230e5083ed,"Kentucky player mutters N-word under his breath about a Wisconsin player at postgame news conference .
Andrew Harrison, who is black, tweets that he apologized to Frank Kaminsky, who is white .
Kaminsky says he's talked it over with Harrison --  'I'm over it""","(CNN)A University of Kentucky basketball player is apologizing for the ""poor choice of words"" he muttered under his breath after the team's stunning loss to Wisconsin on Saturday. As a deflated panel of Wildcats fielded a reporter's question about Wisconsin standout Frank Kaminsky, a hot mic picked up Kentucky guard Andrew Harrison saying of Kaminsky, ""F**k that (N-word)."" Harrison, who is is black, said his words were ""in jest,"" and that he meant no disrespect to Kaminsky, who is white. ""First I want to apologize for my poor choice of words used in jest towards a player I respect and know,"" Harrison tweeted.",0.28459030389785767
23b01320d93bb8a0fce96fb0dc37bcebf3f179cb,"A man killed in a raid in the Philippines in January was a ""most wanted"" terrorist, the FBI says .
Marwan was a Malaysian believed to have provided support to Islamist terror groups .
44 elite Philippine commandos were killed in the raid on his hideout last month .","(CNN)The FBI has confirmed that one of its most wanted terrorists, the Malaysian bomb maker known as Marwan, was killed in an otherwise disastrous raid in the Philippines in January. Marwan, whose real name is Zulkifli bin Hir, was believed by the FBI to a member of southeast Asian terror group Jemaah Islamiyah's central command. The FBI said in February that a DNA sample -- understood to be from a severed finger -- taken from a man killed in a raid in the southern Philippines showed a link with a known relative of Marwan.",0.3271331191062927
7fb513044e371fa3354fc08eaac50975cf65666a,"Delaware family becomes ill at the Sirenusa resort in the U.S. Virgin Islands .
Preliminary EPA results find methyl bromide was present in unit where family stayed .
U.S. Justice Department has initiated a criminal investigation into the matter .","(CNN)The presence of a harmful pesticide at a luxury villa in the U.S. Virgin Islands may have resulted in the illness of a Delaware family, the U.S. Environmental Protection Agency said Friday.",0.272459477186203
c67a5be9af71197193435ab7073e964298851089,"Chris Rock posts selfies after being pulled over three times in last seven weeks .
""Stopped by the cops again wish me luck,"" he posted this week .","(CNN)Comedian Chris Rock made light of racial disparities in police treatment of whites and blacks with a tongue-in-cheek guide to not being beaten by the police. He encapsulated the frustration and grief caused by a New York grand jury's decision not to indict a white police officer in the death of a black man with a simple tweet: ""This one was on film."" Now, he's stirring things up again with a series of tweets documenting three traffic stops in seven weeks. ""Stopped by the cops again wish me luck,"" he posted early Tuesday, along with a photo showing him behind the wheel of a car with what looks like blue police lights in the background.",0.3012543320655823
599bf6f13bc8477d50aa7599baf53123a6e57708,"A blast rocks a chemical plant in China's southeastern Fujian province for the second time in two years .
Six were injured after the explosion and are being hospitalized .
The explosion was triggered by an oil leak, though local media has not reported any toxic chemical spills .","Hong Kong (CNN)Six people were hurt after an explosion at a controversial chemical plant in China's southeastern Fujian province sparked a huge fire, provincial authorities told state media. The plant, located in Zhangzhou city, produces paraxylene (PX), a reportedly carcinogenic chemical used in the production of polyester films and fabrics. The blast occurred at an oil storage facility Monday night after an oil leak, though local media has not reported any toxic chemical spill.",0.3134459853172302
e65440d2469c8d9fc44b6121ca6e7fd25e272eab,"Justice Department prosecuting FedEx over unauthorized shipment of drugs .
Danny Cevallos: FedEx has a strong argument that it shouldn't be held responsible .","(CNN)The United States Department of Justice has named a new defendant in the war on drugs, and the charges are serious indeed. A 15-count indictment filed in federal court in California bristles with accusations of conspiracies, transporting prescription pharmaceuticals dispensed with illegal prescriptions, violations of the Controlled Substances Act, misbranding charges, and money laundering charges. Who is this menace to society?",0.23414315283298492
e30518a464ea7096b1aa5a17b45570631e3cf080,"Mark Wahlberg is planning to appear in ""Patriots' Day""
The film will be about events surrounding the 2013 Boston Marathon bombing .
Another film, ""Boston Strong,"" is also in the works .","(CNN)Boston native Mark Wahlberg will star in a film about the Boston Marathon bombing and the manhunt that followed, Deadline reported Wednesday. Wahlberg's film, to be titled ""Patriots' Day,"" is being produced by CBS Films, which linked to the Deadline article from its website. According to Deadline, Wahlberg is hoping to play Boston Police Commissioner Ed Davis, who retired after the attack in 2013.",0.346973717212677
386b182672cd041d574a3fe0e9ccf2f16b751f2e,"""The Price Is Right"" gives away a car ... accidentally .
A model makes a big mistake during a game .
Host Drew Carey thought the error was hilarious .","(CNN)What do we have for the contestant on ""The Price Is Right""? A brand-new car! Whoops.",0.23303303122520447
192bf513d8adb0c0dd49d0dae337632838a1090e,"Carlos Colina, 32, is arraigned on charges of assault and battery, improper disposal of a body .
Body parts were discovered Saturday in a duffel bag and a common area of an apartment building .
The victim in the case is identified as Jonathan Camilien, 26; authorities say he knew Colina .","(CNN)Authorities identified and charged a man Monday in connection with the discovery of human remains in a duffel bag in Cambridge, Massachusetts, over the weekend. Carlos Colina, 32, was arraigned on charges of assault and battery causing serious bodily injury and improper disposal of a body, the Middlesex District Attorney's Office said in a statement. ""This was a gruesome discovery,"" said District Attorney Marian Ryan.",0.32330769300460815
8ec9aabea31ae79f0d429e9ab2e4a1a4f8d1b605,"Fan favorite series ""Arrested Development"" to return for a fifth season, according to producer .
Brian Grazer claimed the show would be back in a podcast .
Netflix is not commenting .","(CNN)For those wondering if we would ever hear from the Bluth family again, the answer would appear to be yes. ""Arrested Development"" executive producer Brian Grazer said the show will return for a fifth season of 17 episodes. The Hollywood mogul was interviewed on Bill Simmons' podcast recently, and let it drop that fans can expect more of the quirky comedy.",0.258145809173584
25a52d1de3a385d6d1405272f7dff0813fcd3b2d,"""Mad Men's"" final seven episodes begin airing April 5 .
The show has never had high ratings but is considered one of the great TV series .
It's unknown what will happen to characters, but we can always guess .","(CNN)This is the end. Beautiful friend, the end. For the 1960s, the end arrived with -- depending on your ideals and your tribe -- either the Rolling Stones' Altamont fiasco in December 1969, the Kent State shootings in May 1970 or Richard Nixon's 1972 re-election.",0.1178373247385025
9fbd984bd3a49c69074601a62d5d1d05bbeb2237,"""Vampire Diaries"" star Nina Dobrev announces she's leaving the show .
""Nothing will be the same again,"" fans say .","(CNN)Just kill it already. That was the sentiment of many ""Vampire Diaries"" fans on Tuesday after star Nina Dobrev announced she will be leaving the CW show at the end of this season. ""I always knew I wanted Elena's story to be a six season adventure, and within those six years I got the journey of a lifetime,"" she posted on her social media accounts after a ""goodbye party"" at Lake Lanier outside Atlanta, where the show is filmed.",0.2622002363204956
947eeb8bbfec54f46a6ee0dd066b7bd6007dc630,"Federal education minister Smriti Irani visited a FabIndia store in Goa, saw cameras .
Authorities discovered the cameras could capture photos from the store's changing room .
The four store workers arrested could spend 3 years each in prison if convicted .","New Delhi, India (CNN)Police have arrested four employees of a popular Indian ethnic-wear chain after a minister spotted a security camera overlooking the changing room of one of its stores. Federal education minister Smriti Irani was visiting a FabIndia outlet in the tourist resort state of Goa on Friday when she discovered a surveillance camera pointed at the changing room, police said. Four employees of the store have been arrested, but its manager -- herself a woman -- was still at large Saturday, said Goa police superintendent Kartik Kashyap.",0.4514404535293579
e4fcad9e8cf8acbf076000d7232e9513dafb6743,"The group included four children, Turkish official says .
Turkish military didn't say what group's intent was .
UK Foreign Office says it is trying to get information from Turkish officials .","(CNN)Nine British citizens were arrested in Turkey on Wednesday, suspected of trying to cross illegally into Syria, the Turkish military said on its website. The group included four children -- the oldest being 10 or 11, with the youngest born in 2013, a Turkish official told CNN on condition of anonymity. The nine were arrested at the Turkey-Syria border, the Turkish military said.",0.3009047508239746
61a6105642804ffdb55a3b78f74380f8d099cde6,"Submarine is in Zvyozdochka shipyard, in northwestern Russia .
No ""dangerous"" substances on the submarine, shipyard spokesman told ITAR-Tass .","(CNN)A nuclear submarine being repaired at a Russian shipyard has caught on fire, according to a law enforcement source speaking to Russia's state-run news agency ITAR-Tass. ""The submarine is in a dry dock,"" Tass reports, citing the source, and there is no ammunition on board. ""The rubber insulation between the submarine's light and pressure hull is on fire,"" Tass reported.",0.2889716923236847
996940764a066a9c16f622c873ad041ac5521fa3,"Kayahan wrote some of Turkey's best-loved pop songs .
The singer was first diagnosed with cancer in 1990 .
He most recently performed in February in Istanbul .","(CNN)Kayahan, one of Turkey's best-loved singers and songwriters, died of cancer Friday at the age of 66. He had performed most recently in Istanbul on Valentine's Day. The performer, who was also an accomplished guitarist, was first diagnosed with cancer in 1990, the year he competed in the Eurovision Song Contest, and the year before he released the album that ignited his career.",0.41137540340423584
d96576c5c5e667d33e2f2117584bf796bd66389a,"Prosecutors formally charged former top official Zhou Yongkang .
Zhou charged with accepting bribes, abuse of power and leaking state secrets .
Former domestic security official is the most senior Chinese official to face corruption charges .","Beijing (CNN)China's state prosecutors on Friday formally charged the country's former security czar with accepting bribes, making him the highest-ranking Chinese Communist Party official ever to face corruption charges. Zhou Yongkang, 72, was also charged with abuse of power and leaking state secrets, the Supreme People's Procuratorate, the highest prosecution authority in China, said. As a member of the ruling Communist Party's Politburo Standing Committee -- China's top decision-making body -- Zhou was one of nine men who effectively ruled the country of more than 1.3 billion people.",0.3502388596534729
41592d02ca324abe370ff063962b97ca5d976e73,"Some of Jesus' most important financial backers were women, historians say.
Joseph of Arimathea and Nicodemus, both men of stature and wealth, chipped in to help fund Jesus' ministry.","(CNN)""Sell all that you own and distribute the money to the poor, and you will have treasure in heaven; then come, follow me,"" Jesus tells the rich man in one of his best-known parables. It was a mantra he invoked repeatedly: the poor were blessed, and it was easier for a camel to pass through the eye of a needle than it was for the well-to-do to enter paradise. Meanwhile, Jesus told his Twelve Apostles to leave their day jobs and follow him on an itinerant mission with few prospects of success and no visible means of support.",0.2652347981929779
2b4eb5a283f51b54e1b0318936ae9bcfa70ce243,"Three people killed; five wounded in attack on attorney general's office in Balkh province .
Staff and civilians have been rescued as gunmen engaged Afghan security forces .","Kabul, Afghanistan (CNN)Three people were killed and five others were wounded Thursday afternoon when a group of armed assailants stormed into the attorney general's office in Balkh province, northern Afghanistan, according to a press release from the provincial governor's office. Although most staff members and civilians have been rescued, an exchange of fire between Afghan security forces and the assailants is ongoing, the statement says. Two police officers and a security guard of the provincial attorney general's office were among the dead.",0.415796160697937
69af3b9fc4ba1fa6bd272c82d17ec318da5ff97a,"Georgia Powers: Rand Paul, running for president, would like minorities to think he's an advocate. His record on rights shows otherwise .
On civil rights, women's choice, voting rights, immigrant DREAMers, education, he has shown he'd take country backwards, she says .","(CNN)When I was elected to the Kentucky State Senate in 1967, I became the first woman and the first person of color to serve in the body. Five decades later, I find it almost unfathomable that a politician from my own state is attempting to launch his presidential campaign on a record that includes questioning landmark voting rights and civil rights legislation. But that is what Rand Paul, who today declared he's running for president of the United States, is doing.",0.19807162880897522
76a518ad3aa590fbac1b9e6e68634fe4709270ed,"Network regains control of Facebook page and one of its 11 channels .
ISIS logos displayed but no claim of responsibility made by any group .
Network reaches 260 million homes worldwide .","(CNN)A French-language global television network regained control of one of its 11 channels Thursday after a cyberattack a day earlier crippled its broadcasts and social media accounts. Television network TV5Monde was gradually regaining control of its channels and social media outlets after suffering what the network's director called an ""extremely powerful cyberattack."" In addition to its 11 channels, TV5Monde lost control of its social media outlets and its websites, director Yves Bigot said in a video message posted later on Facebook. On a mobile site, which was still active, the network said it was ""hacked by an Islamist group."" ISIS logos and markings appeared on  TV5Monde social media accounts.",0.27612993121147156
ff9c1536bfa6ee669b800b6e9db04d9a9751dda1,"Couple spends $1,200 to ship their cat, Felix, on a flight from the United Arab Emirates .
Felix went missing somewhere at John F. Kennedy International Airport, airline says .
Pets are ""treated no differently than a free piece of checked luggage,"" Jennifer Stewart says .","Abu Dhabi, United Arab Emirates (CNN)Lost luggage after a long flight is a common, frustrating occurrence of modern air travel. And sometimes, airlines lose things that are irreplaceable. American Jennifer Stewart says she was devastated to learn that Etihad Airways lost her most important baggage following a recent trip from Abu Dhabi to New York City: her 2-year-old pet cat, Felix.",0.25316864252090454
7b8bb308a48e838c9d7f3fee08d4670efd305463,"The trials of Dzhokhar Tsarnaev and Aaron Hernandez are coming to a close .
Voting has put Rahm Emanuel and Ferguson, Missouri, back in the headlines .
Rand Paul has announced his bid for the presidency .",(CNN)The nation's top stories will be unfolding Tuesday in courthouses and political arenas across the country. Massachusetts is hosting two of the highest-profile court trials in recent memory -- those of former New England Patriot Aaron Hernandez and Boston bombing suspect Dzhokhar Tsarnaev. Both lengthy trials are coming to a close.,0.23676787316799164
43f18fc9b20fe64405d7f18a08fb8d9ef932ed8b,"Fire breaks out at the General Electric Appliance Park in Louisville, Kentucky .
City official: No is believed to be injured or trapped .","(CNN)A mammoth fire broke out Friday morning in a Kentucky industrial park, sending plumes of thick smoke over the area as authorities worked to contain the damage. The blaze began shortly before 7 a.m. at the General Electric Appliance Park in Louisville, according to Mike Weimer from the city's emergency management agency.",0.27569541335105896
72df456684b62acd43db2ac9bb23f509b9b53942,"Ted Cruz has built a brand as a stalwart conservative on fiscal issues .
But he's also eager to champion social issues at a time when many Republicans are eager to avoid them .
Cruz says the GOP needs to unite young libertarian-minded voters and evangelicals .","Cedar Falls, Iowa (CNN)As aides politely tried to rush Ted Cruz from an event in Cedar Falls to one in Cedar Rapids, Iowa, on Thursday, the presidential candidate continued shaking hands with anyone who wanted to meet him. Finally, after the selfies and conversations started to die down, his aides managed to move him closer to the door when a tall, burly man stopped him. ""Senator,"" he said, ""can I pray with you real quick?"" ""Yeah,"" Cruz said, as he clasped the man's upper arm and the two bowed their heads.",0.18499507009983063
e67604ecb75aa21391e1d15a577d16b8db990de5,"Kenyans use hashtag #147notjustanumber to honor victims of Kenya university attack .
The attack killed 142 students, three security officers and two university security personnel .",(CNN)One hundred and forty-seven victims. Many more families affected. Even more broken hopes and dreams.,0.2125052809715271
41c6edecee127c396d17e2e9115a4a89252cc52b,"The penalty is more than 10 times the previous record, according to a newspaper report .
Utility commission to force Pacific Gas & Electric Co. to make infrastructure improvements .
Company apologizes for explosion that killed 8, says it is using lessons learned to improve safety .","(CNN)The California Public Utilities Commission on Thursday said it is ordering Pacific Gas & Electric Co. to pay a record $1.6 billion penalty for unsafe operation of its gas transmission system, including the pipeline rupture that killed eight people in San Bruno in September 2010. Most of the penalty amounts to forced spending on improving pipeline safety.",0.3302660584449768
947b339a524aac1f43384a8c68e5a3a624ed309f,"Dzhokhar Tsarnaev is found guilty on all 30 charges he faced .
Seventeen counts were capital charges, meaning he is eligible for the death penalty .","Boston (CNN)Guilty across the board. But will he face death? After deliberating for 11½ hours, jurors found Dzhokhar Tsarnaev guilty on Wednesday of all 30 counts he faced in the Boston Marathon bombing trial.",0.2903892397880554
8911c07945c382306d5aba8cf6c513c0c8ce61d0,"The fire on a platform in the Gulf of Mexico has been extinguished, Pemex says .
45 workers were injured in the blaze, according to the state oil company .
Four workers were killed in the oil rig fire, which started early Wednesday .","(CNN)Four workers died in a massive oil rig fire that raged for hours off the coast of Mexico Wednesday. Mexican state oil company Pemex said 45 workers were injured in the blaze, which began early Wednesday morning. Two of them are in serious condition, the company said.",0.45924675464630127
b8e56b3cb5faa8d68341738b5708168e5cf18e2f,"Jay Parini: When religious identity, ethics, tolerance are roiling the culture, it's worth looking at message of Holy Week and Easter .
He says ritual enactment of these three days is reminder that again and again the human condition moves through darkness into light .","(CNN)Easter is unique on the Christian calendar, a major point in the cycle of the religious year, and one that has always been able to resist the commercialization and culture warring that surrounds Christmas. That's in part because Easter is genuinely about how religious impulses, and patterns, can operate in ways that affect our lives. Nevertheless, I'm often surprised by how little people, even those supposedly within the Christian tradition, actually know about what is called Holy Week and its culmination on Easter Sunday.",0.3270258903503418
63ee59d69982f3f73bb33da9880747c8138dbea4,"Police in Lucknow, northern India, have bought four drones to help control crowds .
The unmanned aerial vehicles are being fitted with cameras and pepper spray to subdue angry protesters .
Some Indians have questioned why police are resorting to ""authoritarian and forceful methods""","(CNN)Police in India are putting aside their batons in favor of an overhead solution to angry and unruly crowds: pepper-spraying drones. Yashasvi Yadav, Senior Superintendent of police in Lucknow, northern India, told CNN the city's force has bought four drones and is in the process of purchasing one more. ""The drones have been tested in controlled conditions,"" he said.",0.40507203340530396
ff42fad959e8b522b562b7b715c8d558270a79f2,"Secret Service says supervisor's security clearance has been suspended .
He is accused of trying to kiss a colleague .","(CNN)Just as the agency begins to recover from a series of high-profile missteps, the Secret Service is facing yet another scandal. A female employee accused Xavier Morales, a supervisor within the agency, of assault after he made sexual advances at  her, according to The Washington Post. ""The woman told police and agency investigators that Morales, her boss, told her during the party at Capitol City Brewing Company that he was in love with her and would like to have sex with her,"" and later tried to kiss her in the office, according to a report from The Washington Post.",0.2867982089519501
3cf7f404fef8bef1cc9dab35b6931647a83c7ccd,"""All the police investigators have left the (Germanwings) crash site,"" a police official says .
Private security company is ensuring no one goes on the site, official says .
Authorities say co-pilot Andreas Lubitz deliberately crashed the plane, killing all 150 on board .","Marseille, France (CNN)Investigators have collected all the main evidence from the site where Germanwings Flight 9525 crashed, a French national police official told CNN on Saturday. Investigators are not expected to return to the crash site, said Capt. Yves Naffrechoux of the High Mountain Gendarmerie.",0.23009014129638672
a8c1b6fc67380b8b4a542a6a2512a2f3c2d07d45,"April 8 was huge for ""Lost"" and ""Empire Records"" fans .
April 14, April 25, October 21 are other big dates in movies .","(CNN)Pardon us, ""Lost"" fans, but April 8 wasn't only your day. Yes, we know the significance of April 8, 2015, and the alignment of 4:23.42 p.m. on that date to everyone obsessed with the hit ABC show, and we heard about the general geek-outs that were occurring.",0.22924035787582397
cb56840e21bbf8a71cd0337b5908d3f783862ae0,"Twisted Sister's 2016 tour will be its last .
Band will celebrate 40 years in 2016 .
Twisted Sister drummer A.J. Pero died in March .","(CNN)They're not gonna take it anymore. Really. Twisted Sister says that its 2016 tour will be its last, according to a press release.",0.2609369456768036
afd04a7bf645f376ba6d6ba5880a4725431793c1,"The film will premiere on Memorial Day .
It opened last year's Cannes Film Festival .
A planned March theater release was scrubbed .","(The Hollywood Reporter)""Grace of Monaco,"" starring Nicole Kidman as star-turned-princess Grace Kelly, is heading straight to Lifetime. The critically-panned film, which opened last year's Cannes Film Festival, will premiere on Lifetime on Memorial Day, May 25. After the movie performed poorly in its international engagements, The Weinstein Co., which first purchased U.S.",0.23374171555042267
32f8af7757d529a19067a7a375316a0f5440c037,"At least one person died as a result of storms in Illinois, an official says .
Fire department: Rescuers searching for trapped victims in Kirkland, Illinois .","(CNN)In her 40 years living in Rochelle, Illinois, Cathy Olson had never seen a tornado that big. ""I saw the top of the funnel cloud, and it was absolutely massive,"" she said. She watched the hulking gray twister grind past her town Thursday, tearing up its fringes.",0.17913857102394104
5362f24162b3ed6f36037319ee66fbaaddc50650,"More questions than answers emerge in controversial S.C. police shooting .
Officer Michael Slager, charged with murder, was fired from the North Charleston Police Department .","(CNN)Eyewitness video showing white North Charleston police Officer Michael Slager shooting to death an unarmed black man has exposed discrepancies in the reports of the first officers on the scene. Slager has been fired and charged with murder in the death of 50-year-old Walter Scott. A bystander's cell phone video, which began after an alleged struggle on the ground between Slager and Scott, shows the five-year police veteran shooting at Scott eight times as Scott runs away.",0.3218801021575928
a2b66e4376258cd41604d654a395f7540d2e8514,"The rapper assaulted the photographer at Los Angeles International Airport in 2013 .
West apologized as part of the settlement, the photographer's lawyer says .","(CNN)Kanye West has settled a lawsuit with a paparazzi photographer he assaulted -- and the two have shaken on it. The photographer, Daniel Ramos, had filed the civil suit against West  after the hip-hop star attacked him and tried to wrestle his camera from him in July 2013 at Los Angeles International Airport. West pleaded no contest last year to a misdemeanor count of battery over the scuffle.",0.28297561407089233
646cba2e8b30945a2079ec4c671740d5db5676e2,"Manuscript of ""American Pie"" lyrics is sold to unnamed buyer for $1.2 million .
Douglas Brinkley: The song, a talisman for its age, brings joy to people 44 years later .","(CNN)""A long, long, time ago..."" Those five words, when uttered or sung, makes baby boomers immediately think of Don McLean's pop masterpiece ""American Pie.""  It's hard to believe that his phenomenal 8½ minute allegory, which millions of Americans know by heart, is 44 years old. All sorts of historical cross-currents play off each other in this timeless song, brilliantly gilded with the unforgettable chorus, which starts as ""Bye, Bye, Miss American Pie."" There is no real way to categorize McLean's ""American Pie"" for its hybrid of modern poetry and folk ballad, beer-hall chant and high-art rock. On Tuesday, Christie's sold the 16-page handwritten manuscript of the song's lyrics for $1.2 million to an unnamed buyer.",0.2690299451351166
dd4f726200355d742f631777aaa7b265533c0baf,"Letourneau Fualaau had a sexual relationship with her student .
He was 13 when they began the relationship in 1996 .
In May, they will celebrate their 10th wedding anniversary .","(CNN)Their relationship led to jail time for her, but Mary Kay Letourneau Fualaau wants the world to know that she and her husband, Vili Fualaau, are still happily together. She was a married 34-year-old teacher and mother of four in Seattle in 1996 when she began an affair with Fualaau, her 13-year-old student. Letourneau gave birth to her young lover's child and went on to serve more than seven years in prison on charges related to their sexual relationship.",0.2679477334022522
33cab1f129c3b1f6578e597ea1a278a0c8338965,"Don McLean's ""American Pie"" lyrics auctioned for $1.2 million .
The song is dense with symbolism; McLean says lyrics, notes will reveal meaning .
""Pie"" is McLean's biggest hit, was No. 1 in 1972 .","(CNN)That's some rich ""American Pie."" The lyrics to the famed Don McLean song sold for $1.2 million Tuesday morning at an auction held by Christie's. ""Don McLean's manuscript of 'American Pie' achieved the 3rd highest auction price for an American literary manuscript, a fitting tribute to one the foremost singer-songwriters of his generation,"" Christie's Tom Lecky said in a statement. McLean told Rolling Stone that it was time to part with the manuscript.",0.29684728384017944
f78fb08d7ccc8bf7d4a376d5a885c5ab54026a6f,"Mindy Kaling's brother Vijay Chokalingam pretended to be black to get into med school .
Jeff Yang: That's offensive and ironic, considering that minorities experience many disadvantages .","(CNN)You may know Mindy Kaling from Fox's cult hit comedy ""The Mindy Project,"" in which she plays Mindy Lahiri, a perky, quirky OB/GYN juggling her career and love life in New York. (Only in the Big Apple can a doctor not afford an apartment!) The show was a breakthrough for on-screen representation — the first network sitcom created by and starring a woman of color — and it looks likely to be renewed for the coming 2015-16 season. Recently, however, Kaling's brother Vijay Chokalingam unveiled a project of his own, and while it has been getting a lot of attention, it hasn't generated quite as many laughs — either from observers or from his famous sibling, who told him it brought ""shame upon their family."" You see, Chokalingam revealed that, as an undergraduate at the University of Chicago, he engaged in a daring (his view) or ridiculous and offensive (pretty much everyone else) scam: He applied to medical school claiming to be African-American.",0.331476628780365
cc86a588b4e4e038e2591c363b4b895e46edbeda,"The actor says he's not planning on seeing the buzzed-about documentary .
He called Scientology ""brilliant""
Travolta credits the church with helping him deal with his son's death .","(CNN)Buzz has surrounded HBO's new documentary ""Going Clear: Scientology and the Prison of Belief,"" but Scientologist John Travolta is not a fan. Travolta told the Tampa Bay Times that he has not seen the documentary, ""and I don't really care to."" ""I've been so happy with my (Scientology) experience in the last 40 years that I really don't have anything to say that would shed light on (a documentary) so decidedly negative,"" Travolta said. The actor, one of the Church of Scientology's most high-profile members along with stars like Tom Cruise and Kirstie Alley, is premiering his new film, ""The Forger,"" in Clearwater, Florida.",0.23617340624332428
f1c555fe64f94df1f8c6afecf1ae4c0d78f6efa8,"Anthony Ray Hinton goes free Friday, decades after conviction for two murders .
Court ordered new trial in 2014, years after gun experts testified on his behalf .
Prosecution moved to dismiss charges this year .","(CNN)Anthony Ray Hinton is thankful to be free after nearly 30 years on Alabama's death row for murders he says he didn't commit. And incredulous that it took so long. Hinton, 58, looked up, took in the sunshine and thanked God and his lawyers Friday morning outside the county jail in Birmingham, minutes after taking his first steps as a free man since 1985.",0.2552923858165741
2c05ddcc2bf50bd20dfc8c16f124d32867075b32,"B.B King is now out of the hospital and back at home .
Bluesman suffered from dehydration and exhaustion after a 2014 show in Chicago .
B.B. is short for Blues Boy, part of the name he used as a Memphis disc jockey .","(CNN)Blues legend B.B. King was hospitalized for dehydration, though the ailment didn't keep him out for long. King's dehydration was caused by his Type II diabetes, but he ""is much better,"" his daughter, Claudette King, told the Los Angeles Times.",0.19222639501094818
2af3d5505559f8c3d1728dbfac48da66b81af909,"Animal Planet captures Katie the giraffe's labor and delivery .
The new baby wiggles its ears, rises, tries to nurse from its mom .",(CNN)Anyone who has given birth -- or been an observer of the event -- knows how arduous it can be. But to do it live on the Internet? With two hooves sticking out for several minutes in the midst of labor?,0.18938831984996796
f8e429a6906f299a0925f6d70e2570834a7b8dc6,"U.S. official said in February that Iraqi troops could go into Mosul in April or May .
Officials say now that there's no timetable, an invasion could come sooner or later .
They note that recapturing Mosul from ISIS could be a complicated endeavor .","(CNN)Do you remember the talk about plans for Iraqi-led force to try to take back Mosul this spring? Well, you might want to forget it. Nearly three months after a U.S.",0.1916653960943222
cf3f7388c3b51980ead39a8e701c7a4860d9f77c,"The smash hit series ""Game of Thrones"" returns for a fifth season Sunday .
Major story arcs should start to converge this year .","(CNN)Where do you go from here? The fourth season of ""Game of Thrones"" saw massive battles, major deaths (Tywin!) and White Walkers, but what can fans expect Sunday as we head into a fifth season of one of the most popular shows in HBO history? It's the most high-profile premiere yet, airing simultaneously in 170 countries for the first time.",0.24474123120307922
8ba20bec4358b39f84a8a07264f71566bb3c5e8e,"Bi apologizes on social media: ""My personal speech has led to grave social consequences""
Chinese TV star filmed cursing the late Chairman Mao Zedong .
Making disrespectful references to China's leaders in public is still taboo .","(CNN)A popular Chinese television host known for impromptu satire is now the subject of controversy after being caught on camera cursing the late Chairman Mao Zedong. Bi Fujian, who works for state-run China Central Television, was filmed at a dinner party singing a revolutionary song that eulogizes the Communist Party's early years when he started going off script. ""The Communist Party, Chairman Mao.",0.2760757803916931
d8aee1ae4b1130afbf0572a49afc2f5366b181c9,"Survivor Jeff Bauman stresses ""we will never replace the lives that were lost""
A man who was at the finish line is glad Dzhokhar Tsarnaev is now a ""convicted killer""
""Justice has been served today,"" says a once wounded police officer .","(CNN)Rebekah Gregory blinked back tears as she thought about the verdict. It had been almost two years since Dzhokhar Tsarnaev and his brother planted bombs at the Boston Marathon, setting off deadly explosions that wounded her and hundreds of others. In court last month, she testified that one of the blasts on that day in 2013 left her lying in the street, staring at her own bones.",0.2171669602394104
c34d84d38ccfd021ba0b3712dc23feadd455af5b,"Richard Dysart best known for Leland McKenzie in ""L.A. Law""
Dysart had many TV and film roles, including spots in ""Being There"" and ""The Thing""
Actor won Drama Desk award for performance in theatrical ""That Championship Season""","(The Hollywood Reporter)Richard Dysart, the Emmy-winning actor who portrayed the cranky senior partner Leland McKenzie in the slick, long-running NBC drama ""L.A. Law,"" has died. He was 86.",0.2985357642173767
2549d3c10d5bc8ede708af559dd095271e0225e1,"Ed Royce: Best predictor of Iran's future behavior is its past behavior .
New framework keeps Iran's nuclear door well and truly open, he says .","(CNN)The outlines of a nuclear deal with Iran are in place. Unfortunately, it seems like too many in President Barack Obama's administration have forgotten that the only reason this terrorist-supporting state came to the negotiating table in the first place was because of tough sanctions imposed by the U.S. Congress.",0.26412433385849
5a650587a76e9eb9c03612c7064bbee9f552ebec,"U.S., Venezuelan relations threaten to overshadow Obama, Castro meeting .
Venezuelan President says United States moved to oust him; he has the support of the Cuban foreign minister .","(CNN)The VII Summit of the Americas was supposed to be all about the symbolic handshake between the United States and Cuba. But insert Venezuela into the mix and Panama City, Panama, quickly turns into a ""triangle of tension."" Heads of state from 35 countries in the Western Hemisphere have met every three years to discuss economic, social or political issues since the creation of the summit in 1994. Cuba has historically been the wrench in the diplomatic machinery, with some Latin American leaders threatening not to attend the Summit of the Americas if the United States and Canada didn't agree to invite President Raul Castro.",0.21878886222839355
